proxy,source_ticker,granularity,bar_open_utc,close_ts_utc,close,is_weekend_gap_after
dxy,DX-Y.NYB,1d,2024-04-11T21:00:00+00:00,2024-04-12T21:00:00+00:00,106.040001,false
dxy,DX-Y.NYB,1d,2024-04-14T21:00:00+00:00,2024-04-15T21:00:00+00:00,106.209999,true
dxy,DX-Y.NYB,1d,2024-04-15T21:00:00+00:00,2024-04-16T21:00:00+00:00,106.260002,false
dxy,DX-Y.NYB,1d,2024-04-16T21:00:00+00:00,2024-04-17T21:00:00+00:00,105.949997,false
dxy,DX-Y.NYB,1d,2024-04-17T21:00:00+00:00,2024-04-18T21:00:00+00:00,106.150002,false
dxy,DX-Y.NYB,1d,2024-04-18T21:00:00+00:00,2024-04-19T21:00:00+00:00,106.150002,false
dxy,DX-Y.NYB,1d,2024-04-21T21:00:00+00:00,2024-04-22T21:00:00+00:00,106.080002,true
dxy,DX-Y.NYB,1d,2024-04-22T21:00:00+00:00,2024-04-23T21:00:00+00:00,105.690002,false
dxy,DX-Y.NYB,1d,2024-04-23T21:00:00+00:00,2024-04-24T21:00:00+00:00,105.860001,false
dxy,DX-Y.NYB,1d,2024-04-24T21:00:00+00:00,2024-04-25T21:00:00+00:00,105.599998,false
dxy,DX-Y.NYB,1d,2024-04-25T21:00:00+00:00,2024-04-26T21:00:00+00:00,105.940002,false
dxy,DX-Y.NYB,1d,2024-04-28T21:00:00+00:00,2024-04-29T21:00:00+00:00,105.580002,true
dxy,DX-Y.NYB,1d,2024-04-29T21:00:00+00:00,2024-04-30T21:00:00+00:00,106.220001,false
dxy,DX-Y.NYB,1d,2024-04-30T21:00:00+00:00,2024-05-01T21:00:00+00:00,105.760002,false
dxy,DX-Y.NYB,1d,2024-05-01T21:00:00+00:00,2024-05-02T21:00:00+00:00,105.300003,false
dxy,DX-Y.NYB,1d,2024-05-02T21:00:00+00:00,2024-05-03T21:00:00+00:00,105.029999,false
dxy,DX-Y.NYB,1d,2024-05-05T21:00:00+00:00,2024-05-06T21:00:00+00:00,105.050003,true
dxy,DX-Y.NYB,1d,2024-05-06T21:00:00+00:00,2024-05-07T21:00:00+00:00,105.410004,false
