time,timeframe,symbol,open,high,low,close,tick_volume,spread_raw_pts,spread_effective_pts,spread_imputed,spread,clock
2025-04-11 16:00:00,H1,XAUUSD,3233.63,3244.28,3219.62,3223.71,13825,0.0,18.0,True,18.0,server_clock_as_stored
2025-04-11 17:00:00,H1,XAUUSD,3223.87,3237.75,3222.96,3230.16,13329,6.0,6.0,False,6.0,server_clock_as_stored
2025-04-11 18:00:00,H1,XAUUSD,3230.09,3241.93,3229.43,3240.43,9723,0.0,18.0,True,18.0,server_clock_as_stored
2025-04-11 19:00:00,H1,XAUUSD,3240.46,3245.37,3219.77,3223.25,10262,15.0,15.0,False,15.0,server_clock_as_stored
2025-04-11 20:00:00,H1,XAUUSD,3223.27,3235.55,3223.27,3233.89,10104,15.0,15.0,False,15.0,server_clock_as_stored
2025-04-11 21:00:00,H1,XAUUSD,3233.94,3238.24,3231.2,3235.72,6794,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-11 22:00:00,H1,XAUUSD,3235.53,3235.67,3227.41,3230.95,6861,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-11 23:00:00,H1,XAUUSD,3231.11,3238.36,3230.71,3237.56,2532,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 01:00:00,H1,XAUUSD,3227.26,3229.11,3210.18,3221.02,5783,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 02:00:00,H1,XAUUSD,3221.04,3224.45,3216.75,3223.76,4034,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 03:00:00,H1,XAUUSD,3223.76,3227.34,3219.22,3220.87,5147,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 04:00:00,H1,XAUUSD,3220.85,3243.5,3215.35,3239.69,10775,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 05:00:00,H1,XAUUSD,3239.64,3245.73,3229.53,3232.01,7542,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 06:00:00,H1,XAUUSD,3232.02,3234.68,3227.0,3232.35,4720,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 07:00:00,H1,XAUUSD,3232.35,3235.65,3226.16,3227.35,4129,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 08:00:00,H1,XAUUSD,3227.35,3236.07,3221.29,3234.43,6207,18.0,18.0,False,18.0,server_clock_as_stored
