time,timeframe,symbol,open,high,low,close,tick_volume,spread
2021-09-10 22:00:00+0000,H1,EURUSD,1.18147,1.18162,1.18118,1.18122,948,10
2021-09-10 23:00:00+0000,H1,EURUSD,1.18122,1.18129,1.18086,1.18097,1097,10
2021-09-13 00:00:00+0000,H1,EURUSD,1.18151,1.18151,1.18123,1.18147,192,10
2021-09-13 01:00:00+0000,H1,EURUSD,1.18147,1.18147,1.18082,1.18113,986,10
2021-09-13 02:00:00+0000,H1,EURUSD,1.18114,1.18124,1.181,1.18111,334,10
2021-09-13 03:00:00+0000,H1,EURUSD,1.18111,1.18124,1.18042,1.18048,847,10
2021-09-13 04:00:00+0000,H1,EURUSD,1.18048,1.18059,1.18017,1.18025,931,10
2021-09-13 05:00:00+0000,H1,EURUSD,1.18025,1.18047,1.18018,1.18045,640,10
2021-09-13 06:00:00+0000,H1,EURUSD,1.18045,1.18064,1.18026,1.18043,553,10
2021-09-13 07:00:00+0000,H1,EURUSD,1.18044,1.18053,1.17932,1.17952,924,10
2021-09-13 08:00:00+0000,H1,EURUSD,1.17952,1.17955,1.17873,1.17928,1374,10
2021-09-13 09:00:00+0000,H1,EURUSD,1.17928,1.17945,1.17784,1.17789,2477,10
2021-09-13 10:00:00+0000,H1,EURUSD,1.1779,1.17874,1.17744,1.17861,2345,10
2021-09-13 11:00:00+0000,H1,EURUSD,1.17861,1.17906,1.17823,1.17891,1987,10
2021-09-13 12:00:00+0000,H1,EURUSD,1.17891,1.17925,1.17862,1.17908,1363,10
2021-09-13 13:00:00+0000,H1,EURUSD,1.17908,1.1792,1.17747,1.17752,2112,10
2021-09-13 14:00:00+0000,H1,EURUSD,1.17752,1.1777,1.17696,1.17735,1892,10
2021-09-13 15:00:00+0000,H1,EURUSD,1.17733,1.17861,1.17709,1.17821,2786,10
2021-09-13 16:00:00+0000,H1,EURUSD,1.17821,1.18008,1.17821,1.17995,3221,10
2021-09-13 17:00:00+0000,H1,EURUSD,1.17995,1.18105,1.17918,1.18091,4070,10
2021-09-13 18:00:00+0000,H1,EURUSD,1.18091,1.18165,1.18029,1.18083,2345,10
2021-09-13 19:00:00+0000,H1,EURUSD,1.18083,1.18094,1.18055,1.18066,1083,10
2021-09-13 20:00:00+0000,H1,EURUSD,1.18066,1.18086,1.18009,1.18021,916,10
2021-09-13 21:00:00+0000,H1,EURUSD,1.18021,1.1805,1.18013,1.18035,913,10
2021-09-13 22:00:00+0000,H1,EURUSD,1.18035,1.18073,1.18017,1.1807,1094,10
2021-09-13 23:00:00+0000,H1,EURUSD,1.1807,1.18105,1.18069,1.18102,420,10
2021-09-14 00:00:00+0000,H1,EURUSD,1.18104,1.18106,1.1806,1.18097,207,10
2021-09-14 01:00:00+0000,H1,EURUSD,1.18097,1.18115,1.1809,1.18101,549,10
2021-09-14 02:00:00+0000,H1,EURUSD,1.18101,1.18106,1.18087,1.18091,252,10
2021-09-14 03:00:00+0000,H1,EURUSD,1.18091,1.18111,1.18051,1.18081,859,10
2021-09-14 04:00:00+0000,H1,EURUSD,1.18081,1.18115,1.18058,1.18077,874,10
2021-09-14 05:00:00+0000,H1,EURUSD,1.18077,1.18184,1.18072,1.18167,992,10
2021-09-14 06:00:00+0000,H1,EURUSD,1.18167,1.18167,1.18127,1.18153,766,10
2021-09-14 07:00:00+0000,H1,EURUSD,1.18153,1.18171,1.18122,1.18127,475,10
2021-09-14 08:00:00+0000,H1,EURUSD,1.18127,1.18156,1.18111,1.18126,876,10
2021-09-14 09:00:00+0000,H1,EURUSD,1.18126,1.18176,1.18061,1.18145,2113,10
2021-09-14 10:00:00+0000,H1,EURUSD,1.18145,1.18295,1.18126,1.18242,3106,10
2021-09-14 11:00:00+0000,H1,EURUSD,1.18242,1.18262,1.18202,1.18207,2124,10
2021-09-14 12:00:00+0000,H1,EURUSD,1.18207,1.18238,1.18068,1.1814,1923,10
2021-09-14 13:00:00+0000,H1,EURUSD,1.1814,1.18148,1.18026,1.1803,1671,10
2021-09-14 14:00:00+0000,H1,EURUSD,1.1803,1.1812,1.17996,1.1809,2022,10
2021-09-14 15:00:00+0000,H1,EURUSD,1.1809,1.18452,1.18069,1.1841,7343,10
2021-09-14 16:00:00+0000,H1,EURUSD,1.1841,1.18452,1.18228,1.18269,5632,10
2021-09-14 17:00:00+0000,H1,EURUSD,1.18269,1.18269,1.1815,1.18217,4862,10
2021-09-14 18:00:00+0000,H1,EURUSD,1.18218,1.18245,1.18174,1.18221,2327,10
2021-09-14 19:00:00+0000,H1,EURUSD,1.18221,1.18272,1.18205,1.18214,1406,10
2021-09-14 20:00:00+0000,H1,EURUSD,1.18214,1.18256,1.18179,1.18225,1411,10
2021-09-14 21:00:00+0000,H1,EURUSD,1.18225,1.18236,1.18071,1.18073,1506,10
2021-09-14 22:00:00+0000,H1,EURUSD,1.18071,1.18075,1.17995,1.1804,1617,10
2021-09-14 23:00:00+0000,H1,EURUSD,1.1804,1.18068,1.18031,1.18036,536,10
2021-09-15 00:00:00+0000,H1,EURUSD,1.18023,1.18085,1.17997,1.18023,1958,14
2021-09-15 01:00:00+0000,H1,EURUSD,1.18023,1.18058,1.18,1.18006,1049,10
2021-09-15 02:00:00+0000,H1,EURUSD,1.18006,1.18021,1.18001,1.18019,259,10
2021-09-15 03:00:00+0000,H1,EURUSD,1.18019,1.18068,1.18003,1.18049,1258,10
2021-09-15 04:00:00+0000,H1,EURUSD,1.18049,1.18115,1.18043,1.1808,1018,10
2021-09-15 05:00:00+0000,H1,EURUSD,1.1808,1.1809,1.18031,1.18058,1258,10
2021-09-15 06:00:00+0000,H1,EURUSD,1.18058,1.18091,1.18051,1.18056,697,10
2021-09-15 07:00:00+0000,H1,EURUSD,1.18056,1.18086,1.1804,1.18046,671,10
2021-09-15 08:00:00+0000,H1,EURUSD,1.18046,1.18066,1.18002,1.18052,1211,10
2021-09-15 09:00:00+0000,H1,EURUSD,1.18052,1.18115,1.17987,1.18071,3170,10
2021-09-15 10:00:00+0000,H1,EURUSD,1.18071,1.1818,1.1805,1.18161,2605,10
2021-09-15 11:00:00+0000,H1,EURUSD,1.18161,1.18283,1.18137,1.18256,2324,10
2021-09-15 12:00:00+0000,H1,EURUSD,1.18256,1.18281,1.18194,1.18241,2469,10
2021-09-15 13:00:00+0000,H1,EURUSD,1.18241,1.18313,1.18213,1.18272,1959,10
2021-09-15 14:00:00+0000,H1,EURUSD,1.18272,1.18312,1.18168,1.18212,2397,10
2021-09-15 15:00:00+0000,H1,EURUSD,1.18212,1.18313,1.18068,1.1811,4655,10
2021-09-15 16:00:00+0000,H1,EURUSD,1.1811,1.18206,1.18083,1.1818,4328,10
2021-09-15 17:00:00+0000,H1,EURUSD,1.1818,1.18222,1.18076,1.18183,4361,10
2021-09-15 18:00:00+0000,H1,EURUSD,1.18183,1.1821,1.18092,1.1811,2573,10
2021-09-15 19:00:00+0000,H1,EURUSD,1.1811,1.18125,1.18028,1.18034,1169,10
2021-09-15 20:00:00+0000,H1,EURUSD,1.18034,1.18107,1.18033,1.1808,883,10
2021-09-15 21:00:00+0000,H1,EURUSD,1.1808,1.18088,1.18045,1.18072,792,10
2021-09-15 22:00:00+0000,H1,EURUSD,1.18072,1.18168,1.1806,1.18167,941,10
2021-09-15 23:00:00+0000,H1,EURUSD,1.18167,1.18175,1.18134,1.1815,614,10
2021-09-16 00:00:00+0000,H1,EURUSD,1.18164,1.18165,1.18142,1.18152,126,12
2021-09-16 01:00:00+0000,H1,EURUSD,1.18152,1.18201,1.18151,1.18194,501,10
2021-09-16 02:00:00+0000,H1,EURUSD,1.18194,1.18199,1.18172,1.18185,422,10
2021-09-16 03:00:00+0000,H1,EURUSD,1.18183,1.18201,1.18156,1.18186,890,10
2021-09-16 04:00:00+0000,H1,EURUSD,1.18186,1.18193,1.18146,1.18178,753,10
2021-09-16 05:00:00+0000,H1,EURUSD,1.18178,1.18191,1.18157,1.18184,771,10
2021-09-16 06:00:00+0000,H1,EURUSD,1.18184,1.18192,1.18116,1.18118,487,10
2021-09-16 07:00:00+0000,H1,EURUSD,1.18118,1.18122,1.18086,1.18093,545,10
2021-09-16 08:00:00+0000,H1,EURUSD,1.18093,1.18113,1.18023,1.18024,1083,10
2021-09-16 09:00:00+0000,H1,EURUSD,1.18024,1.18067,1.17905,1.17913,2840,10
2021-09-16 10:00:00+0000,H1,EURUSD,1.17913,1.17945,1.17774,1.17807,3649,10
2021-09-16 11:00:00+0000,H1,EURUSD,1.1781,1.1784,1.17715,1.17721,3234,10
2021-09-16 12:00:00+0000,H1,EURUSD,1.17721,1.17773,1.17657,1.17704,3011,10
2021-09-16 13:00:00+0000,H1,EURUSD,1.17704,1.17713,1.17614,1.17656,2277,10
2021-09-16 14:00:00+0000,H1,EURUSD,1.17656,1.17738,1.17651,1.17683,2119,10
2021-09-16 15:00:00+0000,H1,EURUSD,1.17682,1.17693,1.17515,1.17546,5523,10
2021-09-16 16:00:00+0000,H1,EURUSD,1.17545,1.17609,1.17499,1.17569,4798,10
2021-09-16 17:00:00+0000,H1,EURUSD,1.17569,1.1768,1.17534,1.17622,3471,10
2021-09-16 18:00:00+0000,H1,EURUSD,1.17622,1.17664,1.17549,1.17627,2242,10
2021-09-16 19:00:00+0000,H1,EURUSD,1.17627,1.17637,1.17579,1.17591,935,10
2021-09-16 20:00:00+0000,H1,EURUSD,1.17591,1.17609,1.17534,1.17551,863,10
2021-09-16 21:00:00+0000,H1,EURUSD,1.17551,1.17566,1.17531,1.17534,852,10
2021-09-16 22:00:00+0000,H1,EURUSD,1.17534,1.17708,1.17529,1.17684,2315,10
2021-09-16 23:00:00+0000,H1,EURUSD,1.17683,1.17707,1.17661,1.17687,1111,10
2021-09-17 00:00:00+0000,H1,EURUSD,1.17632,1.17681,1.17606,1.17666,248,13
2021-09-17 01:00:00+0000,H1,EURUSD,1.17666,1.17685,1.17636,1.17649,1815,10
2021-09-17 02:00:00+0000,H1,EURUSD,1.17649,1.17655,1.1764,1.17645,290,10
2021-09-17 03:00:00+0000,H1,EURUSD,1.17645,1.1765,1.17587,1.17594,1733,10
2021-09-17 04:00:00+0000,H1,EURUSD,1.17594,1.17668,1.17582,1.176,1655,10
2021-09-17 05:00:00+0000,H1,EURUSD,1.176,1.17678,1.17597,1.17667,1006,10
2021-09-17 06:00:00+0000,H1,EURUSD,1.17667,1.17696,1.17658,1.17683,667,10
2021-09-17 07:00:00+0000,H1,EURUSD,1.17684,1.1773,1.17683,1.17726,804,10
2021-09-17 08:00:00+0000,H1,EURUSD,1.17726,1.17739,1.17674,1.17699,1028,10
2021-09-17 09:00:00+0000,H1,EURUSD,1.17699,1.17743,1.1768,1.1772,1747,10
2021-09-17 10:00:00+0000,H1,EURUSD,1.1772,1.17844,1.17711,1.17724,2629,10
2021-09-17 11:00:00+0000,H1,EURUSD,1.17724,1.17827,1.1768,1.17766,2599,10
2021-09-17 12:00:00+0000,H1,EURUSD,1.17766,1.17869,1.17735,1.17814,3433,10
2021-09-17 13:00:00+0000,H1,EURUSD,1.17814,1.17855,1.17782,1.17823,2308,10
2021-09-17 14:00:00+0000,H1,EURUSD,1.17823,1.1788,1.17752,1.17878,2114,10
2021-09-17 15:00:00+0000,H1,EURUSD,1.17878,1.17883,1.17721,1.17731,2800,10
2021-09-17 16:00:00+0000,H1,EURUSD,1.17731,1.17745,1.17502,1.17532,4070,10
2021-09-17 17:00:00+0000,H1,EURUSD,1.17532,1.17567,1.17337,1.17373,4520,10
2021-09-17 18:00:00+0000,H1,EURUSD,1.17373,1.17401,1.17284,1.1733,3544,10
2021-09-17 19:00:00+0000,H1,EURUSD,1.1733,1.17361,1.17243,1.1725,1556,10
2021-09-17 20:00:00+0000,H1,EURUSD,1.1725,1.17315,1.17241,1.17267,1226,10
2021-09-17 21:00:00+0000,H1,EURUSD,1.17267,1.17297,1.1725,1.17286,1135,10
2021-09-17 22:00:00+0000,H1,EURUSD,1.17286,1.17317,1.17286,1.173,930,10
2021-09-17 23:00:00+0000,H1,EURUSD,1.173,1.17307,1.17239,1.17253,1070,10
2021-09-20 00:00:00+0000,H1,EURUSD,1.17296,1.17296,1.17237,1.17245,261,12
2021-09-20 01:00:00+0000,H1,EURUSD,1.17269,1.17282,1.17226,1.17263,2929,11
2021-09-20 02:00:00+0000,H1,EURUSD,1.17263,1.17288,1.17257,1.17287,651,11
2021-09-20 03:00:00+0000,H1,EURUSD,1.17287,1.17291,1.17224,1.17231,976,11
2021-09-20 04:00:00+0000,H1,EURUSD,1.17231,1.17232,1.17178,1.17179,1023,11
2021-09-20 05:00:00+0000,H1,EURUSD,1.17179,1.17185,1.17099,1.17118,1773,11
2021-09-20 06:00:00+0000,H1,EURUSD,1.17117,1.17146,1.17094,1.17103,867,11
2021-09-20 07:00:00+0000,H1,EURUSD,1.17103,1.17153,1.17097,1.17146,519,11
2021-09-20 08:00:00+0000,H1,EURUSD,1.17146,1.17174,1.17129,1.17164,776,11
2021-09-20 09:00:00+0000,H1,EURUSD,1.17164,1.17173,1.17105,1.17142,2192,11
2021-09-20 10:00:00+0000,H1,EURUSD,1.17142,1.17179,1.17054,1.17104,4381,11
2021-09-20 11:00:00+0000,H1,EURUSD,1.17104,1.17131,1.17047,1.17092,2960,11
2021-09-20 12:00:00+0000,H1,EURUSD,1.17091,1.17095,1.16996,1.17061,2662,11
2021-09-20 13:00:00+0000,H1,EURUSD,1.17061,1.1716,1.17058,1.17122,2602,11
2021-09-20 14:00:00+0000,H1,EURUSD,1.17122,1.17129,1.17029,1.17049,2966,11
2021-09-20 15:00:00+0000,H1,EURUSD,1.17049,1.17165,1.17048,1.17138,3924,11
2021-09-20 16:00:00+0000,H1,EURUSD,1.17139,1.1718,1.17109,1.17177,4408,11
2021-09-20 17:00:00+0000,H1,EURUSD,1.17177,1.17299,1.17122,1.17235,4664,11
2021-09-20 18:00:00+0000,H1,EURUSD,1.17235,1.17359,1.17231,1.1728,3134,11
2021-09-20 19:00:00+0000,H1,EURUSD,1.1728,1.17337,1.17215,1.17218,2305,11
2021-09-20 20:00:00+0000,H1,EURUSD,1.17218,1.17306,1.17216,1.17253,1389,11
2021-09-20 21:00:00+0000,H1,EURUSD,1.17253,1.17275,1.1722,1.17238,1432,11
2021-09-20 22:00:00+0000,H1,EURUSD,1.17238,1.173,1.17218,1.17294,1672,11
2021-09-20 23:00:00+0000,H1,EURUSD,1.17294,1.17298,1.17247,1.17266,561,11
2021-09-21 00:00:00+0000,H1,EURUSD,1.17249,1.17286,1.17241,1.1726,378,12
2021-09-21 01:00:00+0000,H1,EURUSD,1.1726,1.17297,1.17246,1.17271,589,11
2021-09-21 02:00:00+0000,H1,EURUSD,1.17274,1.17282,1.17247,1.17264,857,11
2021-09-21 03:00:00+0000,H1,EURUSD,1.17264,1.17302,1.17244,1.17251,1483,11
2021-09-21 04:00:00+0000,H1,EURUSD,1.17251,1.17389,1.17228,1.17383,1558,11
2021-09-21 05:00:00+0000,H1,EURUSD,1.17383,1.17395,1.17317,1.17319,821,11
2021-09-21 06:00:00+0000,H1,EURUSD,1.17319,1.1732,1.17292,1.17314,626,11
2021-09-21 07:00:00+0000,H1,EURUSD,1.17314,1.17344,1.17293,1.17313,704,11
2021-09-21 08:00:00+0000,H1,EURUSD,1.17314,1.17354,1.1731,1.1733,909,11
2021-09-21 09:00:00+0000,H1,EURUSD,1.1733,1.17369,1.1729,1.17307,2206,11
2021-09-21 10:00:00+0000,H1,EURUSD,1.17307,1.17338,1.17178,1.17263,3595,11
2021-09-21 11:00:00+0000,H1,EURUSD,1.17263,1.17364,1.17223,1.17336,2711,11
2021-09-21 12:00:00+0000,H1,EURUSD,1.17336,1.17375,1.17294,1.17363,2191,11
2021-09-21 13:00:00+0000,H1,EURUSD,1.17364,1.17385,1.17316,1.17351,1794,11
2021-09-21 14:00:00+0000,H1,EURUSD,1.17351,1.17454,1.17327,1.17439,2266,11
2021-09-21 15:00:00+0000,H1,EURUSD,1.17439,1.17481,1.1733,1.17391,4618,11
2021-09-21 16:00:00+0000,H1,EURUSD,1.17392,1.17413,1.17275,1.17302,4617,11
2021-09-21 17:00:00+0000,H1,EURUSD,1.17302,1.17307,1.17164,1.17239,6100,11
2021-09-21 18:00:00+0000,H1,EURUSD,1.17239,1.17256,1.17143,1.17237,4969,11
2021-09-21 19:00:00+0000,H1,EURUSD,1.17237,1.17286,1.17219,1.17279,1784,11
2021-09-21 20:00:00+0000,H1,EURUSD,1.17279,1.17292,1.1718,1.17256,1812,11
2021-09-21 21:00:00+0000,H1,EURUSD,1.17256,1.17305,1.17245,1.17258,1714,11
2021-09-21 22:00:00+0000,H1,EURUSD,1.17259,1.17318,1.17245,1.17286,1520,11
2021-09-21 23:00:00+0000,H1,EURUSD,1.17286,1.1729,1.17232,1.17249,682,11
2021-09-22 00:00:00+0000,H1,EURUSD,1.1724,1.17276,1.17207,1.17245,133,13
2021-09-22 01:00:00+0000,H1,EURUSD,1.17245,1.17272,1.17236,1.17239,327,11
2021-09-22 02:00:00+0000,H1,EURUSD,1.17239,1.17239,1.17214,1.17224,300,11
2021-09-22 03:00:00+0000,H1,EURUSD,1.17224,1.17244,1.17165,1.1719,892,11
2021-09-22 04:00:00+0000,H1,EURUSD,1.1719,1.17298,1.17161,1.17273,2127,11
2021-09-22 05:00:00+0000,H1,EURUSD,1.17273,1.17276,1.17236,1.17243,609,11
2021-09-22 06:00:00+0000,H1,EURUSD,1.17243,1.17244,1.17184,1.17195,502,11
2021-09-22 07:00:00+0000,H1,EURUSD,1.17195,1.1723,1.17163,1.17214,506,11
2021-09-22 08:00:00+0000,H1,EURUSD,1.17214,1.17257,1.17211,1.17222,810,11
2021-09-22 09:00:00+0000,H1,EURUSD,1.17222,1.17279,1.17163,1.17273,1617,11
2021-09-22 10:00:00+0000,H1,EURUSD,1.17271,1.1737,1.17232,1.1728,3416,11
2021-09-22 11:00:00+0000,H1,EURUSD,1.1728,1.17341,1.17236,1.17335,2322,11
2021-09-22 12:00:00+0000,H1,EURUSD,1.17335,1.17363,1.17278,1.1728,2135,11
2021-09-22 13:00:00+0000,H1,EURUSD,1.1728,1.17349,1.17279,1.17332,1831,11
2021-09-22 14:00:00+0000,H1,EURUSD,1.17332,1.17334,1.17239,1.17256,1581,11
2021-09-22 15:00:00+0000,H1,EURUSD,1.17256,1.17325,1.17245,1.17291,2998,11
2021-09-22 16:00:00+0000,H1,EURUSD,1.1729,1.1733,1.17237,1.17305,3128,11
